route_id,src,dst,sp_dist_m,sp_time_s,sp_emis_g,fp_dist_m,fp_time_s,fp_emis_g,ca_dist_m,ca_time_s,ca_emis_g
151,1756917763,423744839,1094.8766328298327,151.40161045561194,221.07154732123405,1564.0501279587945,114.54312595229337,290.06956145020337,1094.8766328298327,151.40161045561194,221.07154732123405
152,287908996,3887138937,1701.7693631733116,206.22090303225468,336.2246101755445,1719.658759121806,145.6973352146919,324.1648259688681,1719.658759121806,145.6973352146919,324.1648259688681
153,12107777014,7488252816,243.02957148499053,20.908573964780903,45.692979317567165,243.02957148499053,20.908573964780903,45.692979317567165,243.02957148499053,20.908573964780903,45.692979317567165
154,423744897,423744839,610.8491326972553,87.96227510840474,124.34597657468504,867.8850491236317,75.99607482264562,164.01852659060557,613.9065399601959,80.29255036614711,122.63109557809857
155,6137935142,1339408101,1870.9177045886302,240.4191367651308,373.0186141212814,1871.713105414022,236.74352126316822,372.15530010972344,1871.713105414022,236.74352126316822,372.15530010972344
156,4474692831,1500723974,353.8016408578758,50.94743628353411,72.02074651713134,353.8016408578758,50.94743628353411,72.02074651713134,353.8016408578758,50.94743628353411,72.02074651713134
157,448306751,1842455534,541.6390777980214,77.99602720291507,110.25740477425974,541.6390777980214,77.99602720291507,110.25740477425974,543.6773876209853,78.28954381742189,110.67232821759684
158,423744833,1500356593,1068.20728374711,139.67037800661174,213.65110796377076,1069.8952167862788,126.23526849885499,210.11980800104922,1069.8952167862788,126.23526849885499,210.11980800104922
159,2268586334,1563301979,511.60575154527186,54.48678791793441,98.99230678523944,511.60575154527186,54.48678791793441,98.99230678523944,511.60575154527186,54.48678791793441,98.99230678523944
160,6424016578,1563309909,1833.2360536708343,185.5196923943915,351.9012959151771,1833.2360536708343,185.5196923943915,351.9012959151771,1837.3549201628964,189.98519508238434,354.00829770031976
161,11497616798,5469373781,871.1996838336736,130.08213224116864,178.97349625782738,1157.0067851212978,120.65456930356457,223.43968863191833,876.7399488460092,126.41543384860273,178.81464335019814
162,287908996,6485070845,1420.071810850701,106.99339721114757,265.2069286894541,1422.9017603993284,87.34022135074312,260.71870810754103,1422.9017603993284,87.34022135074312,260.71870810754103
163,1563309905,423744899,1114.7372180731056,152.2414424101242,224.53223832077927,1362.0170199098961,101.7125312701908,253.52833547105473,1237.9787436226648,114.67528574033855,236.43885160784336
164,448307449,1500723974,905.4818667130348,130.389388806677,184.3221524927721,905.4818667130348,130.389388806677,184.3221524927721,905.4818667130348,130.389388806677,184.3221524927721
165,448306386,423744900,534.226403989343,74.55619003190128,108.06474636266113,570.1490021176419,69.54382869576762,112.4419177312067,534.226403989343,74.55619003190128,108.06474636266113
166,6485070845,491866470,965.561169366408,121.22238450167787,191.41687476613535,965.561169366408,121.22238450167787,191.41687476613535,965.561169366408,121.22238450167787,191.41687476613535
167,1500741747,1563301976,1360.0076996923065,128.88820687673714,258.8878462917079,1360.0076996923065,128.88820687673714,258.8878462917079,1360.0076996923065,128.88820687673714,258.8878462917079
168,11497593335,1339408083,1744.7569921360287,227.59876859709496,348.7711849410582,1745.5523929614205,223.9231530951324,347.90787092950023,1745.5523929614205,223.9231530951324,347.90787092950023
169,1842455530,1336840359,787.4533809801583,94.40567049819231,155.2029463517529,787.4533809801583,94.40567049819231,155.2029463517529,787.4533809801583,94.40567049819231,155.2029463517529
170,12692472178,1500723974,2389.5832751896737,274.3905746431548,468.3479816734335,2408.26807196356,210.19139132362946,455.4248834551991,2408.26807196356,210.19139132362946,455.4248834551991
171,4474675140,4386562996,797.7799440168263,83.23707776954733,153.9104415221695,797.7799440168263,83.23707776954733,153.9104415221695,797.7799440168263,83.23707776954733,153.9104415221695
172,1500356614,421264387,1348.089562588608,154.79983432840083,263.87235279150354,1350.2434832777112,114.60841673798544,253.4471046377334,1350.2434832777112,114.60841673798544,253.4471046377334
173,423744893,12692472178,1308.0226292793343,163.68943503931558,259.8396146823244,1308.0226292793343,163.68943503931558,259.8396146823244,1308.0226292793343,163.68943503931558,259.8396146823244
174,3530536223,1500741750,437.0843170694748,62.940141658004364,88.97397629345497,437.0843170694748,62.940141658004364,88.97397629345497,437.0843170694748,62.940141658004364,88.97397629345497
175,421264380,253179989,798.9253551588505,112.37564217827976,161.86187613708825,814.8828971737245,110.88337500760262,164.08500549141422,814.8828971737245,110.88337500760262,164.08500549141422
176,1842455522,448306750,780.4058189506818,118.61604657657972,160.87558731262868,1017.5404865848809,108.17786600221638,196.41147989002422,782.8747729607461,114.69836975524602,159.99828426161204
177,13373931596,1500723973,1367.277709861657,170.95006254991185,271.13384020531345,1368.9656429008257,157.51495304215507,267.60254024259194,1368.9656429008257,157.51495304215507,267.60254024259194
178,491866519,3563294493,2016.5179320127882,247.8684471413201,398.7348001739084,2031.7134310944084,194.23140520544348,387.0389351849333,2033.2340653541175,195.48130563935658,387.18435527850227
179,6485070843,3530536225,1134.0425943486823,141.40262642045408,224.53722931086142,1134.0425943486823,141.40262642045408,224.53722931086142,1134.0425943486823,141.40262642045408,224.53722931086142
180,448305147,423744840,489.35768308860435,70.46750636475903,99.61487336372403,742.5095119153005,57.94199746464592,138.49676879763462,489.4169518998444,62.47171576117863,97.32013618455265
181,478415543,6424016579,906.4697615760839,130.53164566695608,184.52325084083157,906.4697615760839,130.53164566695608,184.52325084083157,906.4697615760839,130.53164566695608,184.52325084083157
182,421264374,2268586334,692.8395685404594,49.88444893491308,127.65569050357966,692.8395685404594,49.88444893491308,127.65569050357966,692.8395685404594,49.88444893491308,127.65569050357966
183,478413769,3530536227,1429.740921547176,184.2156153478073,285.0798430679357,1695.0582310790803,178.50721844352316,327.6267306250541,1430.5363223725678,180.53999984584476,284.21652905637774
184,448306749,421264378,881.5984253887958,124.5777611134225,178.77666346878723,1077.5101613546306,106.83873359804434,205.94383947521632,881.5984253887958,124.5777611134225,178.77666346878723
185,1563314096,2268586324,408.89640154727374,58.88108182280741,83.23597373996691,428.98979954161916,55.37532654637441,85.60978275532436,428.98979954161916,55.37532654637441,85.60978275532436
186,421264376,2268586318,637.0844102593037,87.85194254801986,128.56593401364023,663.6519362588574,83.21918924368455,131.7397295258389,642.8775948078063,84.22166456866199,128.458566039092
187,1339408083,1500356611,217.0321353589661,31.252627491691122,44.17960405400954,217.0321353589661,31.252627491691122,44.17960405400954,217.0321353589661,31.252627491691122,44.17960405400954
188,423744898,2268586300,716.3492548167035,100.56089861512481,145.074443417952,716.3492548167035,100.56089861512481,145.074443417952,716.3492548167035,100.56089861512481,145.074443417952
189,6901551440,3384284847,2351.939130032824,241.53507118382214,453.1092129108086,2991.5410994716026,207.933458261493,552.017554529061,2372.0325280271686,238.02931590738913,455.4830219261661
190,12107761085,491866470,570.7076783421762,64.24028160748229,111.35361674645212,570.7076783421762,64.24028160748229,111.35361674645212,570.7076783421762,64.24028160748229,111.35361674645212
191,1462139766,736207255,787.2529786580483,98.84945942327107,156.0720508958932,886.0532142745151,89.09812561473919,170.91696268589658,787.2529786580483,98.84945942327107,156.0720508958932
192,736207543,3384288941,2148.242827290139,230.78194372227844,416.9986892527523,2644.4209174568814,195.72350084084422,490.2073624184474,2169.4383158957007,222.07179615943923,418.05122888413825
193,421264367,736207552,1516.5991830925047,206.33428856978728,305.24825077413857,2626.003055608014,196.72611815018948,486.6860922422831,1517.7012737037212,201.12989628338104,303.92698139016704
194,1842455522,3384284888,2162.8322197583398,164.104056651423,401.595447538929,2162.8322197583398,164.104056651423,401.595447538929,2162.8322197583398,164.104056651423,401.595447538929
195,1500356611,1500736131,276.2580663746365,39.78116155794765,56.235782636386936,276.2580663746365,39.78116155794765,56.235782636386936,276.2580663746365,39.78116155794765,56.235782636386936
196,491866517,423744919,1499.6723450513998,181.72339961128316,295.9108770113079,1522.3394839924267,164.3198486214972,294.56876350707614,1522.3394839924267,164.3198486214972,294.56876350707614
197,4202330457,1339408186,1109.9906935833988,145.68718902303726,222.15664332857028,1110.7860944087906,142.01157352107478,221.29332931701234,1110.7860944087906,142.01157352107478,221.29332931701234
198,1328155440,4101591489,2002.5060040130222,209.8945652436666,386.3583101817086,2010.799589045795,208.9263124794692,387.42334423862263,2006.6248705050843,214.36006793165944,388.4653119668513
199,1842455535,1563314094,1378.1355799116486,182.65520001286043,275.98431131202676,1583.8364725748359,168.23569038972207,306.0867035614128,1378.1355799116486,182.65520001286043,275.98431131202676
200,1420066813,1339408212,662.4043671901524,95.38622887538195,134.84068899614542,662.4043671901524,95.38622887538195,134.84068899614542,662.4043671901524,95.38622887538195,134.84068899614542
201,421264367,1317176299,948.5848251623063,114.92913746838602,187.13450519759058,949.3802259876982,111.25352196642348,186.27119118603267,949.3802259876982,111.25352196642348,186.27119118603267
202,3370175098,1842455503,1947.8690036720704,235.25108423197116,384.4744701068485,2114.696269755664,162.73203977886575,394.56015900765135,1965.758399620565,174.72751641440829,372.4146859001721
203,1500742635,423744833,503.8378040599857,72.55264378463794,102.56248298896084,504.7303362737624,62.793149778843706,99.89449703779728,504.7303362737624,62.793149778843706,99.89449703779728
204,1500742635,1842455535,224.84865376803435,32.378206142596945,45.77075408265549,224.84865376803435,32.378206142596945,45.77075408265549,224.84865376803435,32.378206142596945,45.77075408265549
205,4474692928,3370175098,2254.1911072048624,239.72905307118677,435.7451608624729,2810.3666589834315,220.4619562883701,523.903608797854,2258.3099736969248,244.1945557591796,437.8521626476156
206,6137935141,1842455520,1343.4409933005822,184.656465276098,271.3947551842819,1344.4538782485065,180.52911450981617,270.2210510748034,1344.4538782485065,180.52911450981617,270.2210510748034
207,421264369,448306386,578.4754802873379,80.92805701881254,117.07219895657168,749.7358446919928,74.05867142561877,144.31885996911734,578.4754802873379,80.92805701881254,117.07219895657168
208,1500723968,736207552,2460.910286983338,272.12950518826153,478.58421823295134,3018.187929373124,247.6580161190387,565.4213967843608,2466.1312440866177,271.3906155898482,479.3699506341225
209,10291078964,1500723974,2447.8188695984345,278.15520955198787,478.1996259801463,2911.954741121359,240.4125914730974,547.5995439110765,2457.4140844602466,267.15133959221987,476.9156191117129
210,421264375,423744919,378.9075131529694,54.56268189402759,77.13136064620133,378.96441984535204,40.44874939442299,73.68596569406394,378.96441984535204,40.44874939442299,73.68596569406394
211,11386898670,3530536229,2236.0340814708034,276.8444282854785,442.91041940112206,2245.6292963326155,265.8405583257105,441.6264125326886,2245.6292963326155,265.8405583257105,441.6264125326886
212,1842455531,1563316284,1115.3808341807155,92.0181934314584,208.3770460092484,1115.3808341807155,92.0181934314584,208.3770460092484,1115.3808341807155,92.0181934314584,208.3770460092484
213,3530536230,11497593343,1225.6271946290549,109.53741414762888,231.53301472976972,1225.6271946290549,109.53741414762888,231.53301472976972,1225.6271946290549,109.53741414762888,231.53301472976972
214,4725358883,448306386,470.26804573636764,67.71859858603693,95.72893906020933,470.26804573636764,67.71859858603693,95.72893906020933,472.30635555933156,68.01211520054375,96.14386250354644
215,3369913191,10182013933,1247.1718482220083,171.9372036378685,252.1347867602177,1556.9909030411657,164.12783968888704,301.4579519809687,1247.1718482220083,171.9372036378685,252.1347867602177
216,1317176280,1500356621,349.73664596463436,50.36207701890735,71.19326599417589,349.73664596463436,50.36207701890735,71.19326599417589,350.1439657517784,50.420731068256096,71.2761810283464
217,421264380,3530536230,1298.7804116884397,170.2032994655685,259.81778384789243,1299.5758125138316,166.52768396360597,258.95446983633445,1299.5758125138316,166.52768396360597,258.95446983633445
218,253179982,5336663608,437.9026865209135,67.13566982664291,90.45731741654443,615.6068732310941,45.21277161468197,113.65767938602492,454.45189300313046,64.59437025893007,92.5052514954071
219,6137935142,1328155425,1990.741700999414,244.26714560278188,393.81423273313413,1991.5371018248059,240.5915301008193,392.95091872157616,1991.5371018248059,240.5915301008193,392.95091872157616
220,2268586324,3530536227,1880.8259816478499,254.01786153972347,378.3004351827547,2188.0780260783304,248.17307314146873,427.3951150670576,1881.6213824732417,250.3422460377609,377.43712117119674
221,423744833,1842455520,661.5156696450853,101.4958650765738,136.67401129460816,663.4210868067864,87.60902030449773,132.83232123396613,663.4210868067864,87.60902030449773,132.83232123396613
222,12189334800,1563316284,935.674713192951,79.07935272033934,175.26619321725272,935.674713192951,79.07935272033934,175.26619321725272,935.674713192951,79.07935272033934,175.26619321725272
223,448306747,1563309905,1606.6305702934249,220.70167298728597,323.9795628327085,1606.6305702934249,220.70167298728597,323.9795628327085,1606.6305702934249,220.70167298728597,323.9795628327085
224,4474692831,1563314098,1835.52394412237,185.84914861941263,352.3670246152178,1843.817529155143,184.88089585521524,353.43205867213186,1839.6428106144322,190.31465130740546,354.4740264003605
225,3384284869,1842455501,2090.3135923022833,240.1314610667501,409.9224827596755,2257.140858385877,167.61241661364468,420.0081716604784,2108.2029882507773,179.6078932491872,397.8626985529991
226,3370456520,1563306444,919.5301717139255,66.40716597609419,169.4653078076015,919.5301717139255,66.40716597609419,169.4653078076015,919.5301717139255,66.40716597609419,169.4653078076015
227,1317176299,3506426909,1395.666107991427,166.74650147464715,274.7391073797873,1557.891472889419,134.28176021632805,292.9730094510574,1410.3306831825425,151.59457703050128,273.27850412549776
228,3369884089,736207529,1001.731059526709,132.19327877631267,200.44040837077628,1001.731059526709,132.19327877631267,200.44040837077628,1001.731059526709,132.19327877631267,200.44040837077628
229,12107761069,7488252819,968.7427774889585,73.34412815662199,179.45504623742906,968.7427774889585,73.34412815662199,179.45504623742906,968.7427774889585,73.34412815662199,179.45504623742906
230,1563309909,3370456525,791.0692652974689,96.34941764170023,156.314347627428,811.1626632918142,92.84366236526722,158.68815664278543,811.1626632918142,92.84366236526722,158.68815664278543
231,6426357731,253179982,1262.8469816174513,98.70767068774715,234.7671002827105,1262.8469816174513,98.70767068774715,234.7671002827105,1262.8469816174513,98.70767068774715,234.7671002827105
232,1563314088,1563301981,794.3325813415216,102.87049425792549,158.37822890604858,794.3325813415216,102.87049425792549,158.37822890604858,794.3325813415216,102.87049425792549,158.37822890604858
233,1339408083,3530536227,180.77834625125632,26.03208186018091,36.79969210877137,180.77834625125632,26.03208186018091,36.79969210877137,180.77834625125632,26.03208186018091,36.79969210877137
234,10289616892,11497593343,414.74525198929575,46.117121318098135,80.87804518348578,414.74525198929575,46.117121318098135,80.87804518348578,414.74525198929575,46.117121318098135,80.87804518348578
235,1768672378,4202330453,1489.4932433772476,191.6784727464891,296.94020995589784,1966.0507033555268,163.2196632211899,368.80192275360537,1498.2930574136678,184.35021828868366,296.5195170990224
236,3563294493,1339408101,2044.7226588807766,264.4922685314429,407.8806063406796,2133.163725238012,210.33798803191962,409.15726874950565,2133.163725238012,210.33798803191962,409.15726874950565
237,4725358883,4202336813,557.6742947128209,80.30509843864624,113.52157361747862,557.6742947128209,80.30509843864624,113.52157361747862,557.6742947128209,80.30509843864624,113.52157361747862
238,736207379,423744889,1319.0317677135652,168.5973115445868,262.3543943904988,1433.2803885358317,116.82048204727131,268.3276212208994,1433.2803885358317,116.82048204727131,268.3276212208994
239,1563301979,5251934694,1748.3618541930098,244.40939408662362,353.7813225409523,2606.37935173769,227.55028139131136,492.2716301139432,1757.16166822943,237.0811396288182,353.36062968407697
240,12692472178,12107761085,1863.4519190020603,212.77913020511065,365.04320471349286,1881.3413149505548,152.25556238754783,352.98342050681646,1881.3413149505548,152.25556238754783,352.98342050681646
241,1842455524,423744893,1136.934447920115,137.9282240436629,224.33465165669352,1535.5446236750274,108.2861508759032,282.6873196174678,1161.6670515354372,120.8220999669754,223.41298930522296
242,1420066803,1328155427,615.6872688206306,85.85916762446543,124.5798518837068,615.6872688206306,85.85916762446543,124.5798518837068,630.020880310059,87.92320767894309,127.49763767252352
243,478413769,421264367,438.1295984641724,63.09066217884082,89.18675638736309,702.6515071706846,61.057880776519205,132.59695795603952,438.1295984641724,63.09066217884082,89.18675638736309
244,421264381,1500356593,1218.3923094530558,153.18703032014693,241.8858927964886,1220.0802424922244,139.75192081239013,238.35459283376707,1220.0802424922244,139.75192081239013,238.35459283376707
245,4202336814,11497616784,681.7273850254184,81.64706315646357,134.72976116060005,681.7273850254184,81.64706315646357,134.72976116060005,684.2931557471363,82.01653414039097,135.25205586313976
246,423744839,3887138936,310.29159372709506,44.68198949670169,63.1637325480718,310.29159372709506,44.68198949670169,63.1637325480718,310.29159372709506,44.68198949670169,63.1637325480718
247,3387828981,12692472176,794.9367353662834,93.19905168442844,156.33794724454742,794.9367353662834,93.19905168442844,156.33794724454742,794.9367353662834,93.19905168442844,156.33794724454742
248,10182013928,1317176300,1955.895977344938,257.39973610345095,391.7178010442203,1965.4911922067502,246.39586614368304,390.43379417578694,1965.4911922067502,246.39586614368304,390.43379417578694
249,3369884091,4386563001,495.30929967533393,59.5715909872311,97.67391582271291,525.5696985922243,37.84101829864015,96.83621696561734,525.5696985922243,37.84101829864015,96.83621696561734
250,3370175098,1500356591,2307.9502700538305,272.95131573797255,453.9776756606852,2326.635066827717,208.75213241844713,441.0545774424508,2326.635066827717,208.75213241844713,441.0545774424508
251,478413769,253179991,1153.0963819750825,144.37880164942584,228.76538898129147,1418.4136915069869,138.6704047451417,271.3122765384099,1153.8917828004744,140.7031861474633,227.9020749697335
252,423744900,3530536224,1147.7671335332539,148.4573874112217,229.07714341342736,1148.5625343586457,144.78177190925916,228.2138294018694,1148.5625343586457,144.78177190925916,228.2138294018694
253,1339408165,736207543,2618.999194568499,294.89430788052476,510.76519148325565,3176.2768369582845,270.4228188113019,597.6023700346651,2624.2201516717782,294.15541828211144,511.5509238844268
254,5336663607,4202330450,1138.148094220632,161.22371660317617,230.9149049573521,1138.148094220632,161.22371660317617,230.9149049573521,1139.3202927523196,161.3925131917392,231.15352062095877
255,421264386,6485075159,775.4972459732937,108.52849161180173,156.95633077200367,1220.1256887780942,91.02909098018776,226.0938290045588,797.7118444545465,101.54217832649341,158.5430674623974
256,1500356611,448306746,722.5830977322471,104.0519660734436,147.09082183212055,722.5830977322471,104.0519660734436,147.09082183212055,722.5830977322471,104.0519660734436,147.09082183212055
257,3887138936,448307449,330.1376660241393,47.53982390747606,67.20364864003885,330.1376660241393,47.53982390747606,67.20364864003885,330.1376660241393,47.53982390747606,67.20364864003885
258,4202330450,5573418680,1390.1127762009344,125.70161965464546,262.99856671325745,1392.575363040637,118.32249583283205,261.1876031916481,1393.7475615723247,118.49129242139509,261.42621885525483
259,6901551440,11015767999,1362.7604566311081,157.11798315256627,266.2377481828955,1628.3110495100836,105.16609218608666,298.75877927029126,1483.78507962683,108.91365451338778,274.3803802017053
260,1758230707,3563294493,1766.741702474233,211.9006700877682,347.8897264484663,1781.9372015558533,158.2636281518916,336.1938614594912,1783.4578358155625,159.51352858580466,336.33928155306023
261,11497616798,4474675140,1219.208350830921,155.69989598073684,242.4597983787624,1411.0484131102746,137.3812764985081,269.5780996277485,1219.208350830921,155.69989598073684,242.4597983787624
262,3530536225,6426357731,304.33760035588926,43.82461445124806,61.95172277244571,304.33760035588926,43.82461445124806,61.95172277244571,304.33760035588926,43.82461445124806,61.95172277244571
263,3706026737,491866517,490.73093870629566,70.66525517370657,99.89441671040034,490.73093870629566,70.66525517370657,99.89441671040034,490.73093870629566,70.66525517370657,99.89441671040034
264,1500356625,1500356596,311.59341614902075,44.86945192545899,63.428734774835036,311.59341614902075,44.86945192545899,63.428734774835036,311.59341614902075,44.86945192545899,63.428734774835036
265,13373931596,1500741750,1237.1852093438958,152.2167424753542,244.65188556866664,1238.8731423830645,138.78163296759743,241.1205856059451,1238.8731423830645,138.78163296759743,241.1205856059451
266,5336663608,4333461584,390.00644348383383,37.12155201407015,74.27740741379706,390.00644348383383,37.12155201407015,74.27740741379706,390.00644348383383,37.12155201407015,74.27740741379706
267,12239510691,1462139769,1020.8622613834615,93.18890885916586,192.76847651640568,1020.8622613834615,93.18890885916586,192.76847651640568,1020.8622613834615,93.18890885916586,192.76847651640568
268,1500741749,3530536232,142.81002237572366,20.564643222104205,29.07076517985825,142.81002237572366,20.564643222104205,29.07076517985825,142.81002237572366,20.564643222104205,29.07076517985825
269,423744841,1563301981,1038.875267716257,144.91293459856604,210.12582575371374,1048.864354619738,123.40862787064596,206.09885790331316,1048.864354619738,123.40862787064596,206.09885790331316
270,1462139764,1500741747,1686.048435944915,218.96136841216503,336.6312126212058,2205.0813847487934,208.07393766223086,419.79610192568,1686.8438367703068,215.28575291020246,335.76789860964783
271,1842455524,1763359261,502.640028072681,60.55974418957688,99.08001461199352,502.640028072681,60.55974418957688,99.08001461199352,502.640028072681,60.55974418957688,99.08001461199352
272,6197065811,423744886,1429.8630730045247,166.5752198282928,280.51837300554354,1579.6680506182095,147.64555443501717,300.1493431269836,1430.0267236357813,154.4308068557676,277.28787936026015
273,448307454,486964297,438.84863344260634,58.06579870082535,87.8551472550997,438.84863344260634,58.06579870082535,87.8551472550997,438.84863344260634,58.06579870082535,87.8551472550997
274,491866469,1339408101,172.7990659614812,24.883065498453295,35.175409864784015,232.6504436372516,22.92531191297704,44.52201985741042,172.7990659614812,24.883065498453295,35.175409864784015
275,421265109,3387828981,234.89478053094584,22.83659988186772,44.649016585751355,234.89478053094584,22.83659988186772,44.649016585751355,234.89478053094584,22.83659988186772,44.649016585751355
276,3384284847,1842455520,2216.3278897405457,264.51512854554124,437.5884959744322,2235.230170636964,199.86420996169662,424.35500765827726,2235.230170636964,199.86420996169662,424.35500765827726
277,6197065812,4202330453,970.5362709621944,139.75722301855598,197.56478965774173,1036.4385324329687,128.45508198827645,205.40298003897647,970.5362709621944,139.75722301855598,197.56478965774173
278,1336840409,3506426909,1634.0442768193898,201.07295778587377,323.26396337182945,1796.2696417173818,168.60821652755467,341.49786544309956,1648.7088520105053,185.9210333417279,321.8033601175399
279,3370055428,10309256814,1226.1523488917894,154.495111884112,243.51993729618826,1721.228348447315,124.64106128908395,318.04987984585495,1246.2457468861346,150.98935660767899,245.89374631154575
280,421264365,10182013928,1066.3631577798885,111.29868061830012,205.9587561416745,1129.3504838158683,88.76408287660948,210.2969285358866,1129.3504838158683,88.76408287660948,210.2969285358866
281,3369884089,4202336815,905.7612547094197,128.05720853559228,183.69530941236673,1236.5301032507227,103.64062998468843,233.13511733753626,905.7612547094197,128.05720853559228,183.69530941236673
282,286682015,1842455536,570.1520344789191,73.55216308135394,113.59758886465782,570.1520344789191,73.55216308135394,113.59758886465782,572.4844098056168,73.88802512839841,114.07237301709873
283,1563309904,3370055428,586.7383983017473,76.8741450132431,117.24299318901018,586.7383983017473,76.8741450132431,117.24299318901018,586.7383983017473,76.8741450132431,117.24299318901018
284,3389131729,6137935142,1409.3740249938783,157.89835545847347,275.0911492538713,1530.3986479896002,109.69402681929499,283.2337812726812,1530.3986479896002,109.69402681929499,283.2337812726812
285,6424016579,11497593334,1238.9872974150205,116.69046319506553,235.65525306814968,1238.9872974150205,116.69046319506553,235.65525306814968,1238.9872974150205,116.69046319506553,235.65525306814968
286,1339408165,4386562995,1795.1436925079727,175.35839705598227,343.1227494933623,1795.1436925079727,175.35839705598227,343.1227494933623,1795.1436925079727,175.35839705598227,343.1227494933623
287,1339408165,1500741747,475.1299752209573,68.41871643181784,96.71864558091613,475.1299752209573,68.41871643181784,96.71864558091613,475.1299752209573,68.41871643181784,96.71864558091613
288,3530536230,4333461584,1567.6714881944283,158.79179242104271,301.1604062386711,1567.6714881944283,158.79179242104271,301.1604062386711,1567.6714881944283,158.79179242104271,301.1604062386711
289,421264369,3370055428,1273.4446562174085,167.4791291606953,254.64417918273972,1273.4446562174085,167.4791291606953,254.64417918273972,1273.4446562174085,167.4791291606953,254.64417918273972
290,1842455527,3370456525,1251.206092248003,124.03012124846678,239.6393009041969,1314.193418283983,101.49552350677614,243.97747329840894,1314.193418283983,101.49552350677614,243.97747329840894
291,736207324,4202330456,1665.1869507893898,164.3079993810955,319.977154015769,1665.3907494573155,143.99548366445285,314.87955249056864,1665.3907494573155,143.99548366445285,314.87955249056864
292,448306749,12107777014,1075.4236866905824,141.06709969990538,215.16863905268744,1083.7992221139375,96.32285930641018,204.16047723618806,1083.7992221139375,96.32285930641018,204.16047723618806
293,6136526267,421264368,329.221239099296,27.335898202116876,61.44836687660336,329.221239099296,27.335898202116876,61.44836687660336,329.221239099296,27.335898202116876,61.44836687660336
294,3370171491,11012318042,2392.900361481361,287.81701913251123,472.0291129837243,2413.536736119071,221.2659727964021,458.74449849757207,2413.536736119071,221.2659727964021,458.74449849757207
295,7488252816,421264368,845.4923428788037,121.75089737454769,172.11053504726647,845.4923428788037,121.75089737454769,172.11053504726647,845.4923428788037,121.75089737454769,172.11053504726647
296,423744887,3530536226,1766.1553052987185,232.65928660802936,353.56119606035895,1906.7046084739952,204.16183972563343,369.5294990216857,1769.3156737678114,229.32422644675972,353.17930077477183
297,736207607,421264386,981.4478112688353,82.07499716622647,184.92180396270643,1003.3679121682004,63.64991435563563,184.1015619434137,1003.3679121682004,63.64991435563563,184.1015619434137
298,1500723968,3369884089,1651.3852061974508,203.57005161631452,326.793926308351,1666.5807052790708,149.9330096804379,315.09806131937586,1666.5807052790708,149.9330096804379,315.09806131937586
299,1842455501,1339408095,602.2851275148913,86.72905836214434,122.60266626975006,602.2851275148913,86.72905836214434,122.60266626975006,602.2851275148913,86.72905836214434,122.60266626975006
300,1842455527,3369884089,1115.5690513957718,159.36394554665867,226.93629677672138,1201.9208637207266,93.83133833974567,223.4101241500254,1201.9208637207266,93.83133833974567,223.4101241500254
